ID,length,locus_tag,assembly,accession,start,end,strand,taxid,feature,gene,product,protein_id,context,superkingdom,phylum,class,order,family,genus,species,replicon_type,replicon_name
AB000VT1GQ,217,FOB29_RS00910,GCF008693545.1,NZ_CP044059.1,165013,165667,1,103855,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_029580522.1,AB000VT1GR;AB000VT1GS;AB000VT1GT;AB000VT1GU;AB000VT1GV;AB000VT1GW;AB000VT1GX;AB000VT1GY;AB000VT1GP;AB000VT1GO;AB000VT1GN;AB000VT1GM;AB000VT1GL;AB000VT1GK;AB000VT1GJ;AB000VT1GI;AB000VT1GH;AB000VT1GG;AB000VT1GF;AB000VT1GE;AB000VT1GD;AB000VT1GC;AB000VT1GB,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Bordetella hinzii,main,main
AB0002OM7J,200,TOCE_RS08860,GCF000144645.1,NC_014377.1,1769252,1769855,-1,555079,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_013276523.1,AB0002OM7K;AB0002OM7L;AB0002OM7M;AB0002OM7N;AB0002OM7O;AB0002OM7P;AB0002OM7Q;AB0002OM7R;AB0002OM7S;AB0002OM7T;AB0002OM7U;AB0002OM7V;AB0002OM7W;AB0002OM7X;AB0002OM7Y;AB0002OM7I;AB0002OM7H;AB0002OM7G;AB0002OM7F;AB0002OM7E;AB0002OM7D;AB0002OM7C;AB0002OM7B;AB0002OM7A,Bacteria,Firmicutes,Clostridia,Thermosediminibacterales,Thermosediminibacteraceae,Thermosediminibacter,Thermosediminibacter oceani,main,main
AB0015Y7PD,209,HGK82_RS04900,GCF014784575.1,NZ_CP061772.1,1025205,1025835,1,2726427,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_010660144.1,AB0015Y7PE;AB0015Y7PF;AB0015Y7PG;AB0015Y7PH;AB0015Y7PI;AB0015Y7PJ;AB0015Y7PK;AB0015Y7PC;AB0015Y7PB;AB0015Y7PA;AB0015Y7P9;AB0015Y7P8;AB0015Y7P7;AB0015Y7P6;AB0015Y7P5,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Brucellaceae,Ochrobactrum,Ochrobactrum sp. MT180101,chromosome,1
AB000MM3SW,193,B9D94_RS27420,GCF003184205.1,NZ_CP020866.1,5694443,5695025,1,1980674,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_152825122.1,AB000MM3SX;AB000MM3SY;AB000MM3SZ;AB000MM3T0;AB000MM3T1;AB000MM3T2;AB000MM3T3;AB000MM3T4;AB000MM3SV;AB000MM3SU;AB000MM3ST;AB000MM3SS;AB000MM3SR;AB000MM3SQ;AB000MM3SP;AB000MM3SO;AB000MM3SN,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. Cedars,main,main
AB0011YN5Z,203,HPC62_RS05900,GCF013177315.1,NZ_CP053661.1,1377286,1377898,-1,2737172,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_172354183.1,AB0011YN60;AB0011YN61;AB0011YN62;AB0011YN63;AB0011YN64;AB0011YN65;AB0011YN66;AB0011YN67;AB0011YN5Y;AB0011YN5X;AB0011YN5W;AB0011YN5V;AB0011YN5U;AB0011YN5T;AB0011YN5S;AB0011YN5R;AB0011YN5Q,Bacteria,Cyanobacteria,,Synechococcales,Oculatellaceae,Thermoleptolyngbya,Thermoleptolyngbya sp. PKUAC-SCTA183,main,main
AB0011IZXN,199,HLK68_RS05785,GCF013046825.1,NZ_CP053187.1,1179962,1180562,-1,154288,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_006784480.1,AB0011IZXO;AB0011IZXP;AB0011IZXQ;AB0011IZXR;AB0011IZXS;AB0011IZXT;AB0011IZXM;AB0011IZXL;AB0011IZXK;AB0011IZXJ;AB0011IZXI;AB0011IZXH;AB0011IZXG;AB0011IZXF,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Turicibacteraceae,Turicibacter,Turicibacter sanguinis,main,main
AB000Q5WP6,211,EF513_RS00600,GCF003932735.1,NZ_CP033611.1,139865,140501,1,2486578,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_125215480.1,AB000Q5WP7;AB000Q5WP8;AB000Q5WP9;AB000Q5WPA;AB000Q5WPB;AB000Q5WPC;AB000Q5WPD;AB000Q5WPE;AB000Q5WPF;AB000Q5WPG;AB000Q5WPH;AB000Q5WP5;AB000Q5WP4;AB000Q5WP3;AB000Q5WP2;AB000Q5WP1;AB000Q5WP0;AB000Q5WOZ;AB000Q5WOY;AB000Q5WOX;AB000Q5WOW,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,,,Rickettsiales endosymbiont of Stachyamoeba lipophora,main,main
AB000IDEQE,196,UtA1_RS14985,GCF002370195.2,NZ_AP018335.1,3102624,3103215,1,51173,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_016838692.1,AB000IDEQF;AB000IDEQG;AB000IDEQH;AB000IDEQI;AB000IDEQJ;AB000IDEQK;AB000IDEQL;AB000IDEQM;AB000IDEQN;AB000IDEQO;AB000IDEQP;AB000IDEQQ;AB000IDEQD;AB000IDEQC;AB000IDEQB;AB000IDEQA;AB000IDEQ9;AB000IDEQ8;AB000IDEQ7;AB000IDEQ6;AB000IDEQ5;AB000IDEQ4,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Ureibacillus,Ureibacillus thermosphaericus,main,main
AB000U99M9,211,FJ695_RS16050,GCF006517275.1,NZ_CP041191.1,3543052,3543688,1,2590016,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_141186387.1,AB000U99MA;AB000U99MB;AB000U99MC;AB000U99MD;AB000U99ME;AB000U99MF;AB000U99MG;AB000U99MH;AB000U99MI;AB000U99M8;AB000U99M7;AB000U99M6;AB000U99M5;AB000U99M4;AB000U99M3;AB000U99M2;AB000U99M1,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Stappiaceae,Labrenzia,Labrenzia sp. PHM005,main,main
AB000I81SQ,199,STA3757_RS13575,GCF002355455.1,NZ_AP017375.1,2999089,2999689,1,1807358,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_096384547.1,AB000I81SR;AB000I81SS;AB000I81ST;AB000I81SU;AB000I81SV;AB000I81SW;AB000I81SX;AB000I81SY;AB000I81SP;AB000I81SO;AB000I81SN;AB000I81SM;AB000I81SL;AB000I81SK;AB000I81SJ;AB000I81SI;AB000I81SH;AB000I81SG;AB000I81SF;AB000I81SE,Bacteria,Cyanobacteria,,Pleurocapsales,Dermocarpellaceae,Stanieria,Stanieria sp. NIES-3757,main,main
AB0015ITY5,209,IAR37_RS08770,GCF014495725.1,NZ_CP061039.1,1762457,1763087,1,94625,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_006470421.1,AB0015ITY6;AB0015ITY7;AB0015ITY8;AB0015ITY9;AB0015ITYA;AB0015ITYB;AB0015ITYC;AB0015ITY4;AB0015ITY3;AB0015ITY2;AB0015ITY1;AB0015ITY0;AB0015ITXZ;AB0015ITXY;AB0015ITXX;AB0015ITXW,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Brucellaceae,Brucella,Brucella intermedia,chromosome,1
AB000YSLLD,210,DQW09_RS12270,GCF009883655.1,NZ_CP030262.1,2492607,2493240,-1,106592,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_034803630.1,AB000YSLLE;AB000YSLLF;AB000YSLLG;AB000YSLLH;AB000YSLLI;AB000YSLLJ;AB000YSLLK;AB000YSLLL;AB000YSLLM;AB000YSLLN;AB000YSLLO;AB000YSLLC;AB000YSLLB;AB000YSLLA;AB000YSLL9;AB000YSLL8;AB000YSLL7;AB000YSLL6;AB000YSLL5,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Ensifer,Ensifer adhaerens,main,main
AB00020TGO,203,A2CP1_RS17615,GCF000022145.1,NC_011891.1,3913705,3914317,-1,455488,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_011422402.1,AB00020TGP;AB00020TGQ;AB00020TGR;AB00020TGS;AB00020TGT;AB00020TGU;AB00020TGV;AB00020TGW;AB00020TGX;AB00020TGY;AB00020TGZ;AB00020TH0;AB00020TH1;AB00020TH2;AB00020TH3;AB00020TH4;AB00020TGN;AB00020TGM;AB00020TGL;AB00020TGK;AB00020TGJ;AB00020TGI;AB00020TGH;AB00020TGG;AB00020TGF,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Anaeromyxobacteraceae,Anaeromyxobacter,Anaeromyxobacter dehalogenans,main,main
AB000JNTQD,210,CDO87_RS03800,GCF002814095.1,NZ_CP021913.1,779244,779877,-1,2009329,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_100927534.1,AB000JNTQE;AB000JNTQF;AB000JNTQG;AB000JNTQH;AB000JNTQI;AB000JNTQJ;AB000JNTQK;AB000JNTQL;AB000JNTQM;AB000JNTQN;AB000JNTQC;AB000JNTQB;AB000JNTQA;AB000JNTQ9;AB000JNTQ8;AB000JNTQ7;AB000JNTQ6;AB000JNTQ5;AB000JNTQ4;AB000JNTQ3;AB000JNTQ2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Sagittula,Sagittula sp. P11,main,main
AB000KDHQR,193,C1X05_RS05820,GCF002893785.1,NZ_CP025943.1,1136528,1137110,1,37482,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_022736010.1,AB000KDHQS;AB000KDHQT;AB000KDHQU;AB000KDHQV;AB000KDHQW;AB000KDHQX;AB000KDHQY;AB000KDHQZ;AB000KDHQQ;AB000KDHQP;AB000KDHQO;AB000KDHQN;AB000KDHQM;AB000KDHQL;AB000KDHQK;AB000KDHQJ;AB000KDHQI;AB000KDHQH;AB000KDHQG;AB000KDHQF,Bacteria,Firmicutes,Bacilli,Bacillales,Thermoactinomycetaceae,Laceyella,Laceyella sacchari,main,main
AB000AIB37,203,O77CONTIG1_RS16425,GCF001548395.1,NZ_AP017367.1,3880282,3880894,1,1080068,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_068512668.1,AB000AIB38;AB000AIB39;AB000AIB3A;AB000AIB3B;AB000AIB3C;AB000AIB3D;AB000AIB3E;AB000AIB3F;AB000AIB3G;AB000AIB36;AB000AIB35;AB000AIB34;AB000AIB33;AB000AIB32;AB000AIB31;AB000AIB30;AB000AIB2Z,Bacteria,Cyanobacteria,,Synechococcales,Leptolyngbyaceae,Leptolyngbya,Leptolyngbya sp. O-77,main,main
AB0003ED06,209,ACMV_RS04820,GCF000202835.1,NC_015186.1,1103329,1103959,-1,926570,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_007422419.1,AB0003ED07;AB0003ED08;AB0003ED09;AB0003ED0A;AB0003ED0B;AB0003ED0C;AB0003ED05;AB0003ED04;AB0003ED03;AB0003ED02;AB0003ED01;AB0003ED00;AB0003ECZZ;AB0003ECZY;AB0003ECZX;AB0003ECZW;AB0003ECZV,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Acidiphilium,Acidiphilium multivorum,main,main
AB000TL0X6,193,EYS05_RS02625,GCF005848555.1,NZ_CP040518.1,589667,590249,-1,2479767,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_015527365.1,AB000TL0X7;AB000TL0X8;AB000TL0X9;AB000TL0XA;AB000TL0XB;AB000TL0XC;AB000TL0XD;AB000TL0XE;AB000TL0XF;AB000TL0XG;AB000TL0XH;AB000TL0X5;AB000TL0X4;AB000TL0X3;AB000TL0X2;AB000TL0X1;AB000TL0X0;AB000TL0WZ;AB000TL0WY;AB000TL0WX;AB000TL0WW,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia sp. SC05B48,main,main
AB000YEI0L,213,GH266_RS02910,GCF009789575.1,NZ_CP046908.1,632883,633525,-1,538381,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_158192557.1,AB000YEI0M;AB000YEI0N;AB000YEI0O;AB000YEI0P;AB000YEI0Q;AB000YEI0R;AB000YEI0S;AB000YEI0T;AB000YEI0U;AB000YEI0V;AB000YEI0K;AB000YEI0J;AB000YEI0I;AB000YEI0H;AB000YEI0G;AB000YEI0F;AB000YEI0E;AB000YEI0D;AB000YEI0C,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Stappiaceae,Stappia,Stappia indica,main,main
AB000CRR49,196,AOU00_RS06640,GCF001719045.1,NZ_CP015423.1,1477555,1478146,-1,1406,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_016324659.1,AB000CRR4A;AB000CRR4B;AB000CRR4C;AB000CRR4D;AB000CRR4E;AB000CRR4F;AB000CRR4G;AB000CRR4H;AB000CRR48;AB000CRR47;AB000CRR46;AB000CRR45;AB000CRR44;AB000CRR43;AB000CRR42;AB000CRR41,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus polymyxa,main,main
AB0014E39G,206,H3L94_RS07560,GCF014054965.1,NZ_CP059567.1,1555884,1556505,-1,607712,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_040660118.1,AB0014E39H;AB0014E39I;AB0014E39J;AB0014E39K;AB0014E39L;AB0014E39M;AB0014E39N;AB0014E39O;AB0014E39P;AB0014E39Q;AB0014E39F;AB0014E39E;AB0014E39D;AB0014E39C;AB0014E39B;AB0014E39A;AB0014E399;AB0014E398;AB0014E397;AB0014E396;AB0014E395;AB0014E394,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria shayeganii,main,main
AB0009QZP0,201,ACH33_RS02340,GCF001439585.2,NZ_CP014140.1,479857,480463,-1,1450761,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_057897558.1,AB0009QZP1;AB0009QZP2;AB0009QZP3;AB0009QZP4;AB0009QZP5;AB0009QZP6;AB0009QZP7;AB0009QZP8;AB0009QZP9;AB0009QZPA;AB0009QZOZ;AB0009QZOY;AB0009QZOX;AB0009QZOW;AB0009QZOV;AB0009QZOU;AB0009QZOT;AB0009QZOS;AB0009QZOR;AB0009QZOQ;AB0009QZOP,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Aneurinibacillus,Aneurinibacillus sp. XH2,main,main
AB0006IEJS,196,HL41_RS05105,GCF000734015.1,NZ_CP008796.1,1022489,1023080,-1,289377,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_038062577.1,AB0006IEJT;AB0006IEJU;AB0006IEJV;AB0006IEJW;AB0006IEJX;AB0006IEJY;AB0006IEJZ;AB0006IEK0;AB0006IEK1;AB0006IEK2;AB0006IEK3;AB0006IEK4;AB0006IEK5;AB0006IEK6;AB0006IEK7;AB0006IEJR;AB0006IEJQ;AB0006IEJP;AB0006IEJO;AB0006IEJN;AB0006IEJM;AB0006IEJL;AB0006IEJK;AB0006IEJJ,Bacteria,Thermodesulfobacteria,Thermodesulfobacteria,Thermodesulfobacteriales,Thermodesulfobacteriaceae,Thermodesulfobacterium,Thermodesulfobacterium commune,main,main
AB0001CO3O,199,PPRO_RS05805,GCF000015045.1,NC_008609.1,1235161,1235761,-1,338966,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_011735107.1,AB0001CO3P;AB0001CO3Q;AB0001CO3R;AB0001CO3S;AB0001CO3T;AB0001CO3U;AB0001CO3V;AB0001CO3W;AB0001CO3X;AB0001CO3Y;AB0001CO3N;AB0001CO3M;AB0001CO3L;AB0001CO3K;AB0001CO3J;AB0001CO3I;AB0001CO3H;AB0001CO3G;AB0001CO3F;AB0001CO3E;AB0001CO3D;AB0001CO3C,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Desulfuromonadaceae,Pelobacter,Pelobacter propionicus,main,main
AB00044YAF,196,HCW_RS05850,GCF000259255.1,NC_017737.1,1269717,1270308,-1,182217,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_014661304.1,AB00044YAG;AB00044YAH;AB00044YAI;AB00044YAJ;AB00044YAK;AB00044YAL;AB00044YAM;AB00044YAN;AB00044YAO;AB00044YAP;AB00044YAQ;AB00044YAR;AB00044YAE;AB00044YAD;AB00044YAC;AB00044YAB;AB00044YAA;AB00044YA9;AB00044YA8;AB00044YA7,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter cetorum,main,main
AB0004RJJU,197,PSE7367_RS01510,GCF000317065.1,NC_019701.1,391848,392442,1,82654,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_015163595.1,AB0004RJJV;AB0004RJJW;AB0004RJJX;AB0004RJJY;AB0004RJJZ;AB0004RJK0;AB0004RJK1;AB0004RJK2;AB0004RJJT;AB0004RJJS;AB0004RJJR;AB0004RJJQ;AB0004RJJP;AB0004RJJO;AB0004RJJN;AB0004RJJM;AB0004RJJL;AB0004RJJK,Bacteria,Cyanobacteria,,Synechococcales,Pseudanabaenaceae,Pseudanabaena,Pseudanabaena sp. PCC 7367,main,main
AB0015P5KR,196,IC805_RS10015,GCF014679145.1,NZ_CP061472.1,1954714,1955305,1,33941,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_011232532.1,AB0015P5KS;AB0015P5KT;AB0015P5KU;AB0015P5KV;AB0015P5KW;AB0015P5KX;AB0015P5KY;AB0015P5KZ;AB0015P5L0;AB0015P5L1;AB0015P5L2;AB0015P5L3;AB0015P5KQ;AB0015P5KP;AB0015P5KO;AB0015P5KN;AB0015P5KM;AB0015P5KL;AB0015P5KK;AB0015P5KJ,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,Geobacillus thermoleovorans,main,main
AB0000UVK6,196,GK_RS15685,GCF000009785.1,NC_006510.1,3083633,3084224,1,235909,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_011232532.1,AB0000UVK7;AB0000UVK8;AB0000UVK9;AB0000UVKA;AB0000UVKB;AB0000UVKC;AB0000UVKD;AB0000UVKE;AB0000UVKF;AB0000UVKG;AB0000UVKH;AB0000UVKI;AB0000UVK5;AB0000UVK4;AB0000UVK3;AB0000UVK2;AB0000UVK1;AB0000UVK0;AB0000UVJZ;AB0000UVJY;AB0000UVJX;AB0000UVJW,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,Geobacillus kaustophilus,main,main
AB000UB8XL,201,FI644_RS12625,GCF006704205.1,NZ_CP041305.1,2526279,2526885,-1,1670641,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_053478814.1,AB000UB8XM;AB000UB8XN;AB000UB8XO;AB000UB8XP;AB000UB8XQ;AB000UB8XR;AB000UB8XS;AB000UB8XT;AB000UB8XU;AB000UB8XV;AB000UB8XK;AB000UB8XJ;AB000UB8XI;AB000UB8XH;AB000UB8XG;AB000UB8XF;AB000UB8XE;AB000UB8XD;AB000UB8XC;AB000UB8XB;AB000UB8XA,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Cytobacillus,Cytobacillus ciccensis,main,main
AB000HISDG,194,CAV_RS00075,GCF002238335.1,NZ_CP022347.1,13593,14178,-1,522484,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_094324476.1,AB000HISDH;AB000HISDI;AB000HISDJ;AB000HISDK;AB000HISDL;AB000HISDM;AB000HISDN;AB000HISDO;AB000HISDP;AB000HISDF;AB000HISDE;AB000HISDD;AB000HISDC;AB000HISDB;AB000HISDA;AB000HISD9;AB000HISD8;AB000HISD7;AB000HISD6;AB000HISD5;AB000HISD4,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter avium,main,main
AB0003S4M0,195,THECO_RS16965,GCF000227705.2,NC_019897.1,3719551,3720139,1,717605,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_015256255.1,AB0003S4M1;AB0003S4M2;AB0003S4M3;AB0003S4M4;AB0003S4M5;AB0003S4M6;AB0003S4M7;AB0003S4M8;AB0003S4M9;AB0003S4MA;AB0003S4MB;AB0003S4LZ;AB0003S4LY;AB0003S4LX;AB0003S4LW;AB0003S4LV;AB0003S4LU;AB0003S4LT;AB0003S4LS;AB0003S4LR;AB0003S4LQ,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Thermobacillus,Thermobacillus composti,main,main
AB000ASPGO,210,RHPLAN_RS20760,GCF001579845.1,NZ_CP007440.1,4463496,4464129,1,674703,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_068021449.1,AB000ASPGP;AB000ASPGQ;AB000ASPGR;AB000ASPGS;AB000ASPGT;AB000ASPGU;AB000ASPGV;AB000ASPGW;AB000ASPGX;AB000ASPGY;AB000ASPGN;AB000ASPGM;AB000ASPGL;AB000ASPGK;AB000ASPGJ;AB000ASPGI;AB000ASPGH;AB000ASPGG;AB000ASPGF;AB000ASPGE;AB000ASPGD;AB000ASPGC,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Hyphomicrobiaceae,Rhodoplanes,Rhodoplanes sp. Z2-YC6860,main,main
AB0011Y9SY,209,EFV37_RS25025,GCF013170865.1,NZ_CP033368.1,5077481,5078111,-1,381,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_010915650.1,AB0011Y9SZ;AB0011Y9T0;AB0011Y9T1;AB0011Y9T2;AB0011Y9T3;AB0011Y9T4;AB0011Y9T5;AB0011Y9T6;AB0011Y9T7;AB0011Y9T8;AB0011Y9T9;AB0011Y9TA;AB0011Y9SX;AB0011Y9SW;AB0011Y9SV;AB0011Y9SU;AB0011Y9ST;AB0011Y9SS;AB0011Y9SR;AB0011Y9SQ;AB0011Y9SP;AB0011Y9SO,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Mesorhizobium,Mesorhizobium loti,main,main
AB000O8AL6,194,ASUIS_RS09810,GCF003544815.1,NZ_CP032100.1,1898960,1899545,-1,663365,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_118886960.1,AB000O8AL7;AB000O8AL8;AB000O8AL9;AB000O8ALA;AB000O8ALB;AB000O8ALC;AB000O8ALD;AB000O8ALE;AB000O8ALF;AB000O8ALG;AB000O8ALH;AB000O8ALI;AB000O8AL5;AB000O8AL4;AB000O8AL3;AB000O8AL2;AB000O8AL1;AB000O8AL0;AB000O8AKZ;AB000O8AKY;AB000O8AKX;AB000O8AKW,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Arcobacter,Arcobacter suis,main,main
AB0005NNRS,209,LAM_RS04645,GCF000496595.1,NC_022793.1,1084377,1085007,-1,1261131,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_007557012.1,AB0005NNRT;AB0005NNRU;AB0005NNRV;AB0005NNRW;AB0005NNRX;AB0005NNRY;AB0005NNRZ;AB0005NNRR;AB0005NNRQ;AB0005NNRP;AB0005NNRO;AB0005NNRN;AB0005NNRM;AB0005NNRL;AB0005NNRK,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Liberibacter,Candidatus Liberibacter americanus,main,main
AB00137S2A,196,FOA15_RS25155,GCF013394225.1,NZ_CP041731.1,5661614,5662205,-1,172713,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_007431724.1,AB00137S2B;AB00137S2C;AB00137S2D;AB00137S2E;AB00137S2F;AB00137S2G;AB00137S2H;AB00137S2I;AB00137S2J;AB00137S29;AB00137S28;AB00137S27;AB00137S26;AB00137S25;AB00137S24;AB00137S23;AB00137S22,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus kribbensis,main,main
AB0002PUEW,194,CLOAM_RS05135,GCF000146065.2,NC_020449.1,1273945,1274530,1,459349,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_015424806.1,AB0002PUEX;AB0002PUEY;AB0002PUEZ;AB0002PUF0;AB0002PUF1;AB0002PUF2;AB0002PUF3;AB0002PUF4;AB0002PUF5;AB0002PUEV;AB0002PUEU;AB0002PUET;AB0002PUES;AB0002PUER;AB0002PUEQ;AB0002PUEP;AB0002PUEO;AB0002PUEN,Bacteria,Candidatus Cloacimonetes,,,,Candidatus Cloacimonas,Candidatus Cloacimonas acidaminovorans,main,main
AB000BI5F6,200,ABE41_RS16260,GCF001642935.1,NZ_CP016761.1,3175451,3176054,1,255247,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_066292572.1,AB000BI5F7;AB000BI5F8;AB000BI5F9;AB000BI5FA;AB000BI5FB;AB000BI5FC;AB000BI5FD;AB000BI5FE;AB000BI5FF;AB000BI5FG;AB000BI5FH;AB000BI5FI;AB000BI5F5;AB000BI5F4;AB000BI5F3;AB000BI5F2;AB000BI5F1;AB000BI5F0;AB000BI5EZ;AB000BI5EY;AB000BI5EX;AB000BI5EW,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Fictibacillus,Fictibacillus arsenicus,main,main
AB0013DRS6,197,CINF_RS00060,GCF013416015.1,NZ_CP049075.1,14699,15293,1,2561898,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_178695903.1,AB0013DRS7;AB0013DRS8;AB0013DRS9;AB0013DRSA;AB0013DRSB;AB0013DRSC;AB0013DRSD;AB0013DRSE;AB0013DRS5;AB0013DRS4;AB0013DRS3;AB0013DRS2;AB0013DRS1;AB0013DRS0;AB0013DRRZ;AB0013DRRY;AB0013DRRX,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Candidatus Campylobacter infans,main,main
AB0001C97F,202,SFUM_RS00535,GCF000014965.1,NC_008554.1,122507,123116,-1,335543,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_011696976.1,AB0001C97G;AB0001C97H;AB0001C97I;AB0001C97J;AB0001C97K;AB0001C97L;AB0001C97M;AB0001C97N;AB0001C97O;AB0001C97P;AB0001C97E;AB0001C97D;AB0001C97C;AB0001C97B;AB0001C97A;AB0001C979;AB0001C978;AB0001C977;AB0001C976;AB0001C975;AB0001C974;AB0001C973,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Syntrophobacter,Syntrophobacter fumaroxidans,main,main
AB0016KEOH,196,FM071_RS10185,GCF014905135.1,NZ_CP041406.1,1984230,1984821,-1,317658,CDS,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,WP_193110885.1,AB0016KEOI;AB0016KEOJ;AB0016KEOK;AB0016KEOL;AB0016KEOM;AB0016KEON;AB0016KEOO;AB0016KEOP;AB0016KEOQ;AB0016KEOR;AB0016KEOS;AB0016KEOT;AB0016KEOG;AB0016KEOF;AB0016KEOE;AB0016KEOD;AB0016KEOC;AB0016KEOB;AB0016KEOA,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Thiovulaceae,Sulfurimonas,Sulfurimonas paralvinellae,main,main
