ID,length,locus_tag,assembly,accession,start,end,strand,taxid,feature,gene,product,protein_id,context,superkingdom,phylum,class,order,family,genus,species,replicon_type,replicon_name
AB000ODOEI,842,D3X13_RS15445,GCF003573485.1,NZ_CP032266.1,3584908,3587437,-1,1906,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_030785664.1,AB000ODOEJ;AB000ODOEK;AB000ODOEL;AB000ODOEM;AB000ODOEN;AB000ODOEO;AB000ODOEP;AB000ODOEQ;AB000ODOER;AB000ODOES;AB000ODOET;AB000ODOEU;AB000ODOEV;AB000ODOEH;AB000ODOEG;AB000ODOEF;AB000ODOEE;AB000ODOED;AB000ODOEC;AB000ODOEB;AB000ODOEA;AB000ODOE9,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces fradiae,main,main
AB0010K420,841,EZV63_RS19765,GCF011650445.1,NZ_CP036534.1,4424557,4427083,1,1821625,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_031047238.1,AB0010K421;AB0010K422;AB0010K423;AB0010K424;AB0010K425;AB0010K426;AB0010K427;AB0010K428;AB0010K429;AB0010K42A;AB0010K41Z;AB0010K41Y;AB0010K41X;AB0010K41W;AB0010K41V;AB0010K41U;AB0010K41T;AB0010K41S;AB0010K41R;AB0010K41Q;AB0010K41P;AB0010K41O,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. VN1,main,main
AB0000UP1R,842,SAVERM_RS13545,GCF000009765.2,NC_003155.5,3194288,3196817,1,227882,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_010984036.1,AB0000UP1S;AB0000UP1T;AB0000UP1U;AB0000UP1V;AB0000UP1W;AB0000UP1X;AB0000UP1Y;AB0000UP1Z;AB0000UP20;AB0000UP1Q;AB0000UP1P;AB0000UP1O;AB0000UP1N;AB0000UP1M;AB0000UP1L;AB0000UP1K;AB0000UP1J;AB0000UP1I,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces avermitilis,main,main
AB0000UP1R,842,SAVERM_RS13545,GCF000009765.2,NC_003155.5,3194288,3196817,1,227882,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_010984036.1,AB0000UP1S;AB0000UP1T;AB0000UP1U;AB0000UP1V;AB0000UP1W;AB0000UP1X;AB0000UP1Y;AB0000UP1Z;AB0000UP20;AB0000UP1Q;AB0000UP1P;AB0000UP1O;AB0000UP1N;AB0000UP1M;AB0000UP1L;AB0000UP1K;AB0000UP1J;AB0000UP1I,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces avermitilis,main,main
AB000TCDI6,841,DDJ31_RS21740,GCF005222485.1,NZ_CP029078.1,5046337,5048863,1,45398,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_127178662.1,AB000TCDI7;AB000TCDI8;AB000TCDI9;AB000TCDIA;AB000TCDIB;AB000TCDIC;AB000TCDID;AB000TCDIE;AB000TCDIF;AB000TCDIG;AB000TCDI5;AB000TCDI4;AB000TCDI3;AB000TCDI2;AB000TCDI1;AB000TCDI0;AB000TCDHZ;AB000TCDHY;AB000TCDHX;AB000TCDHW;AB000TCDHV;AB000TCDHU,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces griseoviridis,main,main
AB000QH9MF,841,EJ357_RS26225,GCF003963535.1,NZ_CP034539.1,5765106,5767632,1,2496836,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_126394032.1,AB000QH9MG;AB000QH9MH;AB000QH9MI;AB000QH9MJ;AB000QH9MK;AB000QH9ML;AB000QH9MM;AB000QH9MN;AB000QH9MO;AB000QH9MP;AB000QH9MQ;AB000QH9ME;AB000QH9MD;AB000QH9MC;AB000QH9MB;AB000QH9MA;AB000QH9M9;AB000QH9M8;AB000QH9M7;AB000QH9M6;AB000QH9M5;AB000QH9M4,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces cyaneochromogenes,main,main
AB0011ITJH,840,HKX69_RS14945,GCF013046785.1,NZ_CP053189.1,3438004,3440527,-1,2726118,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_014674145.1,AB0011ITJI;AB0011ITJJ;AB0011ITJK;AB0011ITJL;AB0011ITJM;AB0011ITJN;AB0011ITJO;AB0011ITJP;AB0011ITJQ;AB0011ITJR;AB0011ITJS;AB0011ITJT;AB0011ITJG;AB0011ITJF;AB0011ITJE;AB0011ITJD;AB0011ITJC;AB0011ITJB;AB0011ITJA;AB0011ITJ9;AB0011ITJ8;AB0011ITJ7;AB0011ITJ6,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. jing01,main,main
AB0004YR30,840,SHJGH_RS26695,GCF000340845.1,NC_020895.1,6045067,6047590,1,1203460,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_014674145.1,AB0004YR31;AB0004YR32;AB0004YR33;AB0004YR34;AB0004YR35;AB0004YR36;AB0004YR37;AB0004YR38;AB0004YR39;AB0004YR3A;AB0004YR3B;AB0004YR2Z;AB0004YR2Y;AB0004YR2X;AB0004YR2W;AB0004YR2V;AB0004YR2U;AB0004YR2T;AB0004YR2S;AB0004YR2R;AB0004YR2Q;AB0004YR2P;AB0004YR2O,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces hygroscopicus,main,main
AB0015M4GO,842,IAG42_RS19765,GCF014621695.1,NZ_CP061281.1,4339992,4342521,1,2768069,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_188338297.1,AB0015M4GP;AB0015M4GQ;AB0015M4GR;AB0015M4GS;AB0015M4GT;AB0015M4GU;AB0015M4GV;AB0015M4GW;AB0015M4GX;AB0015M4GY;AB0015M4GN;AB0015M4GM;AB0015M4GL;AB0015M4GK;AB0015M4GJ;AB0015M4GI;AB0015M4GH;AB0015M4GG;AB0015M4GF;AB0015M4GE;AB0015M4GD;AB0015M4GC,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. CRXT-Y-14,main,main
AB000IS2CM,842,KY5_RS22810,GCF002556545.1,NZ_CP022685.1,5266761,5269290,1,1616117,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_098244000.1,AB000IS2CN;AB000IS2CO;AB000IS2CP;AB000IS2CQ;AB000IS2CR;AB000IS2CS;AB000IS2CT;AB000IS2CU;AB000IS2CL;AB000IS2CK;AB000IS2CJ;AB000IS2CI;AB000IS2CH;AB000IS2CG;AB000IS2CF;AB000IS2CE;AB000IS2CD;AB000IS2CC;AB000IS2CB,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces formicae,main,main
AB000VXWNL,841,CP976_RS24525,GCF008705135.1,NZ_CP023694.1,5302217,5304743,1,116188,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_059423420.1,AB000VXWNM;AB000VXWNN;AB000VXWNO;AB000VXWNP;AB000VXWNQ;AB000VXWNR;AB000VXWNS;AB000VXWNT;AB000VXWNU;AB000VXWNV;AB000VXWNW;AB000VXWNX;AB000VXWNK;AB000VXWNJ;AB000VXWNI;AB000VXWNH;AB000VXWNG;AB000VXWNF;AB000VXWNE;AB000VXWND;AB000VXWNC;AB000VXWNB;AB000VXWNA;AB000VXWN9;AB000VXWN8,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces coeruleorubidus,main,main
AB000B7HPL,841,A4E84_RS22830,GCF001611795.1,NZ_CP015098.1,5134235,5136761,1,1783515,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_062928370.1,AB000B7HPM;AB000B7HPN;AB000B7HPO;AB000B7HPP;AB000B7HPQ;AB000B7HPR;AB000B7HPS;AB000B7HPT;AB000B7HPK;AB000B7HPJ;AB000B7HPI;AB000B7HPH;AB000B7HPG;AB000B7HPF;AB000B7HPE;AB000B7HPD;AB000B7HPC;AB000B7HPB;AB000B7HPA;AB000B7HP9,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces qaidamensis,main,main
AB000NDDJO,840,DVK44_RS13200,GCF003344965.1,NZ_CP031194.1,3016250,3018773,-1,2282738,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_114659856.1,AB000NDDJP;AB000NDDJQ;AB000NDDJR;AB000NDDJS;AB000NDDJT;AB000NDDJU;AB000NDDJV;AB000NDDJW;AB000NDDJX;AB000NDDJY;AB000NDDJZ;AB000NDDK0;AB000NDDK1;AB000NDDJN;AB000NDDJM;AB000NDDJL;AB000NDDJK;AB000NDDJJ;AB000NDDJI;AB000NDDJH;AB000NDDJG;AB000NDDJF,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces paludis,main,main
AB0014F9XL,841,H3L99_RS20015,GCF014070435.1,NZ_CP059696.1,4568277,4570803,1,38300,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_005314109.1,AB0014F9XM;AB0014F9XN;AB0014F9XO;AB0014F9XP;AB0014F9XQ;AB0014F9XR;AB0014F9XS;AB0014F9XT;AB0014F9XU;AB0014F9XV;AB0014F9XK;AB0014F9XJ;AB0014F9XI;AB0014F9XH;AB0014F9XG;AB0014F9XF;AB0014F9XE;AB0014F9XD;AB0014F9XC;AB0014F9XB;AB0014F9XA;AB0014F9X9,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces pristinaespiralis,main,main
AB000VXQGW,841,CP978_RS19060,GCF008704995.1,NZ_CP023747.1,4212447,4214973,1,40318,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_043442658.1,AB000VXQGX;AB000VXQGY;AB000VXQGZ;AB000VXQH0;AB000VXQH1;AB000VXQH2;AB000VXQH3;AB000VXQH4;AB000VXQH5;AB000VXQH6;AB000VXQH7;AB000VXQGV;AB000VXQGU;AB000VXQGT;AB000VXQGS;AB000VXQGR;AB000VXQGQ;AB000VXQGP;AB000VXQGO;AB000VXQGN;AB000VXQGM;AB000VXQGL,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces nodosus,main,main
AB000VRPTH,840,DEJ46_RS22285,GCF008642375.1,NZ_CP029194.1,4839908,4842431,1,54571,CDS,,AAA family ATPase,WP_150269004.1,AB000VRPTI;AB000VRPTJ;AB000VRPTK;AB000VRPTL;AB000VRPTM;AB000VRPTN;AB000VRPTO;AB000VRPTP;AB000VRPTG;AB000VRPTF;AB000VRPTE;AB000VRPTD;AB000VRPTC;AB000VRPTB;AB000VRPTA;AB000VRPT9;AB000VRPT8;AB000VRPT7;AB000VRPT6;AB000VRPT5,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces venezuelae,main,main
AB000RBKZB,841,DBP13_RS21155,GCF004104505.1,NZ_CP028834.1,4591156,4593682,1,646637,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_108011015.1,AB000RBKZC;AB000RBKZD;AB000RBKZE;AB000RBKZF;AB000RBKZG;AB000RBKZH;AB000RBKZI;AB000RBKZJ;AB000RBKZK;AB000RBKZL;AB000RBKZM;AB000RBKZA;AB000RBKZ9;AB000RBKZ8;AB000RBKZ7;AB000RBKZ6;AB000RBKZ5;AB000RBKZ4;AB000RBKZ3;AB000RBKZ2;AB000RBKZ1;AB000RBKZ0;AB000RBKYZ;AB000RBKYY,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. M2,main,main
AB000VYH43,840,DEJ45_RS20270,GCF008705255.1,NZ_CP029195.1,4489798,4492321,1,54571,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_015034424.1,AB000VYH44;AB000VYH45;AB000VYH46;AB000VYH47;AB000VYH48;AB000VYH49;AB000VYH4A;AB000VYH4B;AB000VYH42;AB000VYH41;AB000VYH40;AB000VYH3Z;AB000VYH3Y;AB000VYH3X;AB000VYH3W;AB000VYH3V;AB000VYH3U;AB000VYH3T;AB000VYH3S;AB000VYH3R,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces venezuelae,main,main
AB000VQLW5,840,DEJ44_RS14785,GCF008639045.1,NZ_CP029196.1,3363606,3366129,-1,54571,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_015034424.1,AB000VQLW6;AB000VQLW7;AB000VQLW8;AB000VQLW9;AB000VQLWA;AB000VQLWB;AB000VQLWC;AB000VQLWD;AB000VQLWE;AB000VQLWF;AB000VQLWG;AB000VQLWH;AB000VQLW4;AB000VQLW3;AB000VQLW2;AB000VQLW1;AB000VQLW0;AB000VQLVZ;AB000VQLVY;AB000VQLVX,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces venezuelae,main,main
AB0015QV8B,841,IGS69_RS19490,GCF014701095.1,NZ_AP023439.1,4232760,4235286,1,68278,CDS,,AAA family ATPase,WP_142161091.1,AB0015QV8C;AB0015QV8D;AB0015QV8E;AB0015QV8F;AB0015QV8G;AB0015QV8H;AB0015QV8I;AB0015QV8J;AB0015QV8K;AB0015QV8L;AB0015QV8M;AB0015QV8A;AB0015QV89;AB0015QV88;AB0015QV87;AB0015QV86;AB0015QV85;AB0015QV84;AB0015QV83;AB0015QV82;AB0015QV81;AB0015QV80;AB0015QV7Z,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tuirus,main,main
AB0015GZTX,841,IAG43_RS17695,GCF014489615.1,NZ_CP060825.1,4065467,4067993,1,2768068,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_187741695.1,AB0015GZTY;AB0015GZTZ;AB0015GZU0;AB0015GZU1;AB0015GZU2;AB0015GZU3;AB0015GZU4;AB0015GZU5;AB0015GZU6;AB0015GZTW;AB0015GZTV;AB0015GZTU;AB0015GZTT;AB0015GZTS;AB0015GZTR;AB0015GZTQ;AB0015GZTP;AB0015GZTO;AB0015GZTN;AB0015GZTM;AB0015GZTL,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. CRPJ-33,main,main
AB000YIMYB,841,Srufu_RS15805,GCF009811615.1,NZ_AP023408.1,3692151,3694677,-1,249582,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_018092986.1,AB000YIMYC;AB000YIMYD;AB000YIMYE;AB000YIMYF;AB000YIMYG;AB000YIMYH;AB000YIMYI;AB000YIMYJ;AB000YIMYK;AB000YIMYA;AB000YIMY9;AB000YIMY8;AB000YIMY7;AB000YIMY6,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces libani,main,main
AB000MJ3NU,841,DKG71_RS23840,GCF003173275.1,NZ_CP029541.1,5568337,5570863,1,2202000,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_018092986.1,AB000MJ3NV;AB000MJ3NW;AB000MJ3NX;AB000MJ3NY;AB000MJ3NZ;AB000MJ3O0;AB000MJ3NT;AB000MJ3NS;AB000MJ3NR;AB000MJ3NQ;AB000MJ3NP;AB000MJ3NO;AB000MJ3NN;AB000MJ3NM;AB000MJ3NL;AB000MJ3NK,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. NEAU-S7GS2,main,main
AB000HWQOH,841,CAC01_RS13095,GCF002288075.1,NZ_CP021118.1,3162187,3164713,-1,1984801,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_007823684.1,AB000HWQOI;AB000HWQOJ;AB000HWQOK;AB000HWQOL;AB000HWQOM;AB000HWQON;AB000HWQOO;AB000HWQOP;AB000HWQOQ;AB000HWQOR;AB000HWQOG;AB000HWQOF;AB000HWQOE;AB000HWQOD;AB000HWQOC;AB000HWQOB;AB000HWQOA;AB000HWQO9;AB000HWQO8,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. CLI2509,main,main
AB0007EVT8,841,LK07_RS14745,GCF000816465.3,NZ_CP022433.1,3317903,3320429,-1,1355015,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_039654223.1,AB0007EVT9;AB0007EVTA;AB0007EVTB;AB0007EVTC;AB0007EVTD;AB0007EVTE;AB0007EVTF;AB0007EVTG;AB0007EVTH;AB0007EVTI;AB0007EVTJ;AB0007EVTK;AB0007EVTL;AB0007EVT7;AB0007EVT6;AB0007EVT5;AB0007EVT4;AB0007EVT3;AB0007EVT2;AB0007EVT1;AB0007EVT0;AB0007EVSZ;AB0007EVSY;AB0007EVSX,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces pluripotens,main,main
AB000WISD8,841,F9278_RS29190,GCF009184865.1,NZ_CP045096.1,6288647,6291173,1,2653200,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_152170979.1,AB000WISD9;AB000WISDA;AB000WISDB;AB000WISDC;AB000WISDD;AB000WISDE;AB000WISDF;AB000WISDG;AB000WISDH;AB000WISDI;AB000WISD7;AB000WISD6;AB000WISD5;AB000WISD4;AB000WISD3;AB000WISD2;AB000WISD1;AB000WISD0;AB000WISCZ;AB000WISCY;AB000WISCX;AB000WISCW,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces phaeolivaceus,main,main
AB000VVTZE,841,CP972_RS20135,GCF008704445.1,NZ_CP023697.1,4434308,4436834,1,67345,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_055607847.1,AB000VVTZF;AB000VVTZG;AB000VVTZH;AB000VVTZI;AB000VVTZJ;AB000VVTZK;AB000VVTZL;AB000VVTZM;AB000VVTZN;AB000VVTZO;AB000VVTZD;AB000VVTZC;AB000VVTZB;AB000VVTZA;AB000VVTZ9;AB000VVTZ8;AB000VVTZ7;AB000VVTZ6;AB000VVTZ5;AB000VVTZ4;AB000VVTZ3;AB000VVTZ2,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces prasinus,main,main
AB0012SCAD,843,HUT18_RS13465,GCF013364195.1,NZ_CP054918.1,3167241,3169773,-1,2742136,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_176100755.1,AB0012SCAE;AB0012SCAF;AB0012SCAG;AB0012SCAH;AB0012SCAI;AB0012SCAJ;AB0012SCAK;AB0012SCAL;AB0012SCAM;AB0012SCAN;AB0012SCAO;AB0012SCAC;AB0012SCAB;AB0012SCAA;AB0012SCA9;AB0012SCA8;AB0012SCA7;AB0012SCA6;AB0012SCA5;AB0012SCA4;AB0012SCA3,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. NA04227,main,main
AB0012ROTY,842,HUT13_RS12050,GCF013364095.1,NZ_CP054938.1,2714782,2717311,-1,1176198,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_019436145.1,AB0012ROTZ;AB0012ROU0;AB0012ROU1;AB0012ROU2;AB0012ROU3;AB0012ROU4;AB0012ROU5;AB0012ROU6;AB0012ROU7;AB0012ROU8;AB0012ROU9;AB0012ROUA;AB0012ROTX;AB0012ROTW;AB0012ROTV;AB0012ROTU;AB0012ROTT;AB0012ROTS;AB0012ROTR;AB0012ROTQ;AB0012ROTP;AB0012ROTO;AB0012ROTN,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces harbinensis,main,main
AB000VWQQ8,842,CP966_RS20640,GCF008704575.1,NZ_CP023703.1,4504099,4506628,1,33899,CDS,,AAA domain-containing protein,WP_150472187.1,AB000VWQQ9;AB000VWQQA;AB000VWQQB;AB000VWQQC;AB000VWQQD;AB000VWQQE;AB000VWQQF;AB000VWQQG;AB000VWQQH;AB000VWQQI;AB000VWQQ7;AB000VWQQ6;AB000VWQQ5;AB000VWQQ4;AB000VWQQ3;AB000VWQQ2;AB000VWQQ1;AB000VWQQ0;AB000VWQPZ;AB000VWQPY;AB000VWQPX;AB000VWQPW;AB000VWQPV,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces galilaeus,main,main
AB0014H9EQ,841,GJU35_RS19365,GCF014083905.1,NZ_CP046024.1,4337210,4339736,-1,1915,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_067437515.1,AB0014H9ER;AB0014H9ES;AB0014H9ET;AB0014H9EU;AB0014H9EV;AB0014H9EW;AB0014H9EX;AB0014H9EY;AB0014H9EZ;AB0014H9F0;AB0014H9F1;AB0014H9F2;AB0014H9EP;AB0014H9EO;AB0014H9EN;AB0014H9EM;AB0014H9EL;AB0014H9EK,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces lincolnensis,main,main
AB0010Y9VL,841,HEP84_RS29085,GCF012273535.1,NZ_CP050974.1,6415984,6418510,1,2721243,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_054237510.1,AB0010Y9VM;AB0010Y9VN;AB0010Y9VO;AB0010Y9VP;AB0010Y9VQ;AB0010Y9VR;AB0010Y9VS;AB0010Y9VT;AB0010Y9VU;AB0010Y9VK;AB0010Y9VJ;AB0010Y9VI;AB0010Y9VH;AB0010Y9VG;AB0010Y9VF;AB0010Y9VE;AB0010Y9VD;AB0010Y9VC;AB0010Y9VB;AB0010Y9VA;AB0010Y9V9;AB0010Y9V8,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. RLB1-33,main,main
AB000UKVUI,841,FNV66_RS30245,GCF007113665.2,NZ_CP041607.2,6379122,6381648,1,2594461,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_054237510.1,AB000UKVUJ;AB000UKVUK;AB000UKVUL;AB000UKVUM;AB000UKVUN;AB000UKVUO;AB000UKVUP;AB000UKVUH;AB000UKVUG;AB000UKVUF;AB000UKVUE;AB000UKVUD;AB000UKVUC;AB000UKVUB;AB000UKVUA;AB000UKVU9;AB000UKVU8;AB000UKVU7;AB000UKVU6,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. S1D4-14,main,main
AB000UKNF5,841,FNV58_RS31240,GCF007113525.2,NZ_CP041654.1,6593675,6596201,1,2594454,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_054237510.1,AB000UKNF6;AB000UKNF7;AB000UKNF8;AB000UKNF9;AB000UKNFA;AB000UKNFB;AB000UKNFC;AB000UKNF4;AB000UKNF3;AB000UKNF2;AB000UKNF1;AB000UKNF0;AB000UKNEZ;AB000UKNEY;AB000UKNEX;AB000UKNEW;AB000UKNEV;AB000UKNEU;AB000UKNET;AB000UKNES,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. RLB1-9,main,main
AB0003033U,842,SACTE_RS13975,GCF000177195.2,NC_015953.1,3168790,3171319,-1,862751,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_014046679.1,AB0003033V;AB0003033W;AB0003033X;AB0003033Y;AB0003033Z;AB00030340;AB00030341;AB00030342;AB00030343;AB00030344;AB00030345;AB00030346;AB0003033T;AB0003033S;AB0003033R;AB0003033Q;AB0003033P;AB0003033O;AB0003033N;AB0003033M;AB0003033L;AB0003033K,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. SirexAA-E,main,main
AB0010PLLE,841,HB370_RS22855,GCF011820545.1,NZ_CP050504.1,5009224,5011750,1,2721173,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_030781638.1,AB0010PLLF;AB0010PLLG;AB0010PLLH;AB0010PLLI;AB0010PLLJ;AB0010PLLK;AB0010PLLL;AB0010PLLM;AB0010PLLD;AB0010PLLC;AB0010PLLB;AB0010PLLA;AB0010PLL9;AB0010PLL8;AB0010PLL7;AB0010PLL6;AB0010PLL5;AB0010PLL4;AB0010PLL3;AB0010PLL2;AB0010PLL1,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. DSM 40868,main,main
AB000U7TCF,841,FJ654_RS23595,GCF006516935.1,NZ_CP041168.1,5237294,5239820,1,67304,CDS,,AAA family ATPase,WP_141206315.1,AB000U7TCG;AB000U7TCH;AB000U7TCI;AB000U7TCJ;AB000U7TCK;AB000U7TCL;AB000U7TCM;AB000U7TCN;AB000U7TCE;AB000U7TCD;AB000U7TCC;AB000U7TCB;AB000U7TCA;AB000U7TC9;AB000U7TC8;AB000U7TC7;AB000U7TC6;AB000U7TC5;AB000U7TC4;AB000U7TC3;AB000U7TC2,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces griseorubiginosus,main,main
AB0008KHT5,841,BN2145_RS17420,GCF001013905.1,NZ_LN831790.1,3810344,3812870,-1,1437453,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_029384970.1,AB0008KHT6;AB0008KHT7;AB0008KHT8;AB0008KHT9;AB0008KHTA;AB0008KHTB;AB0008KHTC;AB0008KHTD;AB0008KHTE;AB0008KHTF;AB0008KHTG;AB0008KHT4;AB0008KHT3;AB0008KHT2;AB0008KHT1;AB0008KHT0;AB0008KHSZ;AB0008KHSY;AB0008KHSX,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces leeuwenhoekii,chromosome,1
AB0012Y4ST,841,HUT05_RS21235,GCF013375055.1,NZ_CP056041.1,4979969,4982495,-1,1969,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_030947794.1,AB0012Y4SU;AB0012Y4SV;AB0012Y4SW;AB0012Y4SX;AB0012Y4SY;AB0012Y4SZ;AB0012Y4T0;AB0012Y4T1;AB0012Y4T2;AB0012Y4T3;AB0012Y4SS;AB0012Y4SR;AB0012Y4SQ;AB0012Y4SP;AB0012Y4SO;AB0012Y4SN;AB0012Y4SM;AB0012Y4SL;AB0012Y4SK;AB0012Y4SJ;AB0012Y4SI,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces chartreusis,main,main
AB000ZJ2TF,841,SSPS47_RS19455,GCF010384365.1,NZ_CP048397.1,4353021,4355547,1,2705439,CDS,,AAA domain-containing protein,WP_164252176.1,AB000ZJ2TG;AB000ZJ2TH;AB000ZJ2TI;AB000ZJ2TJ;AB000ZJ2TK;AB000ZJ2TL;AB000ZJ2TM;AB000ZJ2TN;AB000ZJ2TO;AB000ZJ2TP;AB000ZJ2TE;AB000ZJ2TD;AB000ZJ2TC;AB000ZJ2TB;AB000ZJ2TA;AB000ZJ2T9;AB000ZJ2T8;AB000ZJ2T7;AB000ZJ2T6;AB000ZJ2T5;AB000ZJ2T4;AB000ZJ2T3,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. S4.7,main,main
